positions,building,contents,profits,total
04/03/1986,1.49469624 ,0.16453230 ,0.00000000 ,1.65922900 
04/03/1986,0.38572806 ,2.12150400 ,0.00000000 ,2.50723200 
04/07/1986,0.19286403 ,0.58823530 ,2.41080039 ,3.19190000 
04/07/1986,2.94117647 ,13.50048000 ,0.00000000 ,16.44165900 
04/08/1986,0.84860174 ,0.23432980 ,0.00000000 ,1.08293200 
04/08/1986,2.41080039 ,0.00000000 ,0.00000000 ,2.41080000 
04/10/1986,2.79652845 ,0.58342330 ,0.28929605 ,3.66924800 
04/10/1986,0.98842816 ,0.19286400 ,0.00000000 ,1.18129200 
04/10/1986,12.15043394 ,7.23240100 ,9.64320154 ,29.02603700 
04/11/1986,3.37512054 ,1.44648000 ,0.09643202 ,4.91803300 
04/11/1986,0.95564127 ,0.19286400 ,0.00000000 ,1.14850500 
04/16/1986,0.77145612 ,0.67502410 ,0.09643202 ,1.54291200 
04/17/1986,1.25361620 ,0.31340410 ,0.00000000 ,1.56702000 
04/18/1986,1.15718419 ,0.09643202 ,0.00000000 ,1.25361600 
04/19/1986,0.96432015 ,0.48216010 ,0.09643202 ,1.54291200 
04/22/1986,1.44648023 ,0.38572810 ,0.00000000 ,1.83220800 
04/24/1986,0.48216008 ,1.15718400 ,0.02410800 ,1.66345200 
04/26/1986,0.96432015 ,0.31340410 ,0.00000000 ,1.27772400 
04/27/1986,1.21533462 ,1.22825500 ,0.00000000 ,2.44358900 
04/28/1986,0.00000000 ,2.89296000 ,0.00000000 ,2.89296000 
04/30/1986,2.89296046 ,0.24108000 ,0.00000000 ,3.13404100 
05/01/1986,0.00000000 ,0.67502410 ,1.92864031 ,2.60366400 
05/02/1986,0.80038573 ,2.89296000 ,0.09643202 ,3.78977800 
05/03/1986,0.00000000 ,1.73577600 ,0.16682739 ,1.90260400 
05/03/1986,2.89290743 ,0.29893920 ,0.57859209 ,3.77043900 
05/05/1986,0.89681774 ,0.27000960 ,0.00000000 ,1.16682700 
05/06/1986,1.05207329 ,0.07425265 ,0.06268081 ,1.18900700 
05/07/1986,1.15718419 ,0.16393440 ,0.00000000 ,1.32111900 
05/12/1986,1.25361620 ,0.48216010 ,0.00000000 ,1.73577600 
05/12/1986,0.96432015 ,8.67888100 ,2.89296046 ,12.53616200 
05/13/1986,0.98360656 ,0.33751210 ,0.00000000 ,1.32111900 
05/15/1986,0.00000000 ,0.86788810 ,0.28929605 ,1.15718400 
05/16/1986,1.92864031 ,2.89296000 ,0.96432015 ,5.78592100 
05/21/1986,1.35004822 ,0.48216010 ,0.00000000 ,1.83220800 
05/21/1986,1.30183221 ,0.08714754 ,0.00000000 ,1.38898000 
05/22/1986,1.10896818 ,0.09643202 ,0.00000000 ,1.20540000 
05/24/1986,0.14464802 ,0.00000000 ,0.96432015 ,1.10896800 
05/28/1986,1.44648023 ,0.26359110 ,0.01928640 ,1.72935800 
05/30/1986,0.00000000 ,0.67502410 ,0.96432015 ,1.63934400 
06/01/1986,0.84663645 ,0.24101160 ,0.00000000 ,1.08764800 
06/06/1986,1.15718419 ,0.38572810 ,0.00000000 ,1.54291200 
06/09/1986,1.43201543 ,0.00000000 ,0.00000000 ,1.43201500 
06/10/1986,0.72324012 ,1.44648000 ,0.00000000 ,2.16972000 
06/14/1986,2.02507232 ,3.37512100 ,0.00000000 ,5.40019300 
06/20/1986,3.37512054 ,2.41080000 ,0.00000000 ,5.78592100 
06/22/1986,0.77145612 ,0.57859210 ,0.00000000 ,1.35004800 
06/22/1986,5.78592093 ,0.00000000 ,0.28929605 ,6.07521700 
06/26/1986,2.89296046 ,11.57184000 ,3.85728062 ,18.32208300 
06/26/1986,1.15718419 ,0.00000000 ,0.00000000 ,1.15718400 
06/29/1986,0.53037608 ,1.06075200 ,0.00000000 ,1.59112800 
06/30/1986,1.06075217 ,0.86788810 ,0.00000000 ,1.92864000 
06/30/1986,1.35004822 ,0.09643202 ,0.00000000 ,1.44648000 
06/30/1986,1.54291225 ,0.13500480 ,0.00000000 ,1.67791700 
06/30/1986,1.15718419 ,0.00000000 ,0.00000000 ,1.15718400 
07/01/1986,0.74346191 ,0.26753620 ,0.00000000 ,1.01099800 
07/01/1986,1.63934426 ,1.20540000 ,0.00000000 ,2.84474400 
07/02/1986,0.00000000 ,1.73577600 ,0.00000000 ,1.73577600 
07/04/1986,1.02314368 ,0.12729030 ,0.00000000 ,1.15043400 
07/05/1986,0.57859209 ,1.92864000 ,0.00000000 ,2.50723200 
07/06/1986,1.92864031 ,0.96432020 ,0.00000000 ,2.89296000 
07/08/1986,1.80810029 ,0.28929600 ,0.00000000 ,2.09739600 
07/11/1986,1.95081967 ,0.12217940 ,0.01350048 ,2.08650000 
07/13/1986,1.44648023 ,0.00000000 ,0.00000000 ,1.44648000 
07/15/1986,1.38379942 ,0.34701060 ,0.41947927 ,2.15028900 
07/17/1986,0.57859209 ,0.54350050 ,0.00000000 ,1.12209300 
07/18/1986,1.12825458 ,0.38572810 ,0.14464802 ,1.65863100 
07/20/1986,1.06075217 ,0.63645130 ,0.00000000 ,1.69720300 
07/22/1986,0.00000000 ,1.54291200 ,0.04821601 ,1.59112800 
07/22/1986,4.53230473 ,1.25361600 ,0.00000000 ,5.78592100 
07/22/1986,0.86788814 ,0.16393440 ,0.02410800 ,1.05593100 
07/30/1986,0.48216008 ,0.96432020 ,0.00000000 ,1.44648000 
07/31/1986,2.89296046 ,0.00000000 ,0.00000000 ,2.89296000 
08/01/1986,1.15718419 ,0.00000000 ,0.00000000 ,1.15718400 
08/01/1986,0.74059788 ,0.37994210 ,0.00000000 ,1.12054000 
08/03/1986,1.15718419 ,0.00000000 ,0.00000000 ,1.15718400 
08/03/1986,1.13693346 ,0.06644166 ,0.00000000 ,1.20337500 
08/04/1986,4.14657666 ,1.44648000 ,0.00000000 ,5.59305700 
08/04/1986,1.22082932 ,0.21215040 ,0.00000000 ,1.43298000 
08/04/1986,1.09932498 ,0.06374156 ,0.10125362 ,1.26432000 
08/05/1986,1.14754098 ,0.25168760 ,0.00000000 ,1.39922900 
08/07/1986,0.98360656 ,0.09659499 ,0.06750241 ,1.14770400 
08/13/1986,1.17572228 ,0.06251205 ,0.00000000 ,1.23823400 
08/15/1986,1.75988428 ,0.00000000 ,0.00000000 ,1.75988400 
08/16/1986,0.96432015 ,0.57859210 ,0.00000000 ,1.54291200 
08/16/1986,0.67502411 ,1.44648000 ,0.00000000 ,2.12150400 
08/17/1986,1.15718419 ,0.38572810 ,0.00000000 ,1.54291200 
08/18/1986,0.77145612 ,0.48216010 ,0.00000000 ,1.25361600 
08/18/1986,1.92864031 ,0.00000000 ,0.00000000 ,1.92864000 
08/22/1986,1.30183221 ,0.02892960 ,0.00000000 ,1.33076200 
08/28/1986,1.92864031 ,0.00000000 ,0.00000000 ,1.92864000 
08/30/1986,1.10896818 ,0.00000000 ,0.00000000 ,1.10896800 
09/02/1986,1.44648023 ,0.57859210 ,0.00000000 ,2.02507200 
09/03/1986,2.41080039 ,6.26808100 ,0.00000000 ,8.67888100 
09/07/1986,1.63934426 ,0.57859210 ,0.00000000 ,2.21793600 
09/07/1986,1.15718419 ,0.14464800 ,0.00000000 ,1.30183200 
09/08/1986,1.12389682 ,0.00000000 ,0.00000000 ,1.12389700 
09/09/1986,1.43201543 ,0.14609450 ,0.14946962 ,1.72758000 
09/09/1986,1.37415622 ,0.00000000 ,0.00000000 ,1.37415600 
09/10/1986,0.83895853 ,0.16799900 ,0.00000000 ,1.00695800 
09/12/1986,6.46094503 ,1.63934400 ,0.00000000 ,8.10028900 
09/13/1986,0.96432015 ,0.03857281 ,0.00000000 ,1.00289300 
09/13/1986,0.96432015 ,0.14464800 ,0.06268081 ,1.17164900 
09/16/1986,8.53423337 ,1.73577600 ,0.00000000 ,10.27001000 
09/17/1986,1.12984185 ,0.14155350 ,0.00000000 ,1.27139500 
09/17/1986,2.31436837 ,0.57859210 ,0.00000000 ,2.89296000 
09/18/1986,2.70009643 ,0.42816390 ,0.21697204 ,3.34523200 
09/20/1986,1.06075217 ,0.00000000 ,0.00000000 ,1.06075200 
09/20/1986,1.92864031 ,0.96432020 ,0.00000000 ,2.89296000 
09/22/1986,0.89296046 ,0.22854390 ,0.00000000 ,1.12150400 
09/24/1986,1.44648023 ,0.25072320 ,0.00000000 ,1.69720300 
09/24/1986,0.00000000 ,1.62005800 ,0.09643202 ,1.71649000 
09/25/1986,0.86306654 ,0.16219860 ,0.07714561 ,1.10241100 
09/26/1986,10.12536162 ,3.56798500 ,3.37512054 ,17.06846700 
09/27/1986,2.21793635 ,0.38572810 ,0.00000000 ,2.60366400 
09/28/1986,0.89103182 ,0.36258440 ,0.00000000 ,1.25361600 
09/28/1986,3.56798457 ,0.00000000 ,0.00000000 ,3.56798500 
09/30/1986,1.25361620 ,0.24108000 ,0.00000000 ,1.49469600 
10/03/1986,0.96432015 ,0.64127290 ,0.03375121 ,1.63934400 
10/03/1986,1.28158149 ,0.39922850 ,0.04146577 ,1.72227600 
10/03/1986,1.85535198 ,0.49566060 ,0.00000000 ,2.35101300 
10/03/1986,1.68756027 ,0.00000000 ,0.00000000 ,1.68756000 
10/03/1986,1.47058824 ,0.00000000 ,0.00000000 ,1.47058800 
10/06/1986,1.92864031 ,0.38572810 ,0.00000000 ,2.31436800 
10/06/1986,0.77145612 ,0.48216010 ,0.00000000 ,1.25361600 
10/07/1986,1.14442912 ,0.00000000 ,0.00000000 ,1.14442900 
10/11/1986,1.20540019 ,0.00000000 ,0.00000000 ,1.20540000 
10/15/1986,0.96432015 ,1.54291200 ,0.09546770 ,2.60270000 
10/16/1986,2.17743491 ,0.47988430 ,0.28447445 ,2.94179400 
10/17/1986,1.69720347 ,0.27193830 ,0.21215043 ,2.18129200 
10/19/1986,1.44648023 ,0.00000000 ,0.00000000 ,1.44648000 
10/23/1986,1.44648023 ,3.37512100 ,0.00000000 ,4.82160100 
10/26/1986,2.07135969 ,1.76663500 ,0.00000000 ,3.83799400 
10/26/1986,1.06075217 ,0.14464800 ,0.14464802 ,1.35004800 
10/28/1986,1.54291225 ,0.00000000 ,0.00000000 ,1.54291200 
10/28/1986,0.81967213 ,0.33751210 ,0.00000000 ,1.15718400 
10/29/1986,1.63934426 ,0.28929600 ,0.00000000 ,1.92864000 
10/30/1986,1.92864031 ,0.31340410 ,0.00000000 ,2.24204400 
10/30/1986,1.10896818 ,0.07714561 ,0.07714561 ,1.26325900 
10/30/1986,1.01253616 ,0.00000000 ,0.00000000 ,1.01253600 
10/31/1986,1.44648023 ,0.48216010 ,0.00000000 ,1.92864000 
11/03/1986,0.04821601 ,1.04146600 ,0.04821601 ,1.13789800 
11/03/1986,0.91224687 ,0.12536160 ,0.00000000 ,1.03760800 
11/04/1986,0.57859209 ,0.67502410 ,0.00000000 ,1.25361600 
11/06/1986,1.92864031 ,0.23384760 ,0.02507232 ,2.18756000 
11/07/1986,4.14657666 ,0.47607040 ,0.14464802 ,4.76729500 
11/08/1986,1.25361620 ,0.28929600 ,0.00000000 ,1.54291200 
11/09/1986,0.85824494 ,0.13018320 ,0.07232401 ,1.06075200 
11/10/1986,2.75216972 ,0.00000000 ,0.00000000 ,2.75217000 
11/24/1986,0.96432015 ,1.73577600 ,0.48216008 ,3.18225700 
11/24/1986,0.96432015 ,0.48216010 ,0.00000000 ,1.44648000 
11/26/1986,1.44648023 ,0.48216010 ,0.00000000 ,1.92864000 
11/29/1986,0.00000000 ,1.59112800 ,0.00000000 ,1.59112800 
12/01/1986,3.08582449 ,0.00000000 ,0.00000000 ,3.08582400 
12/02/1986,0.96432015 ,3.13404100 ,0.00000000 ,4.09836100 
12/03/1986,1.68756027 ,0.19286400 ,0.00000000 ,1.88042400 
12/04/1986,0.48216008 ,1.92864000 ,0.00000000 ,2.41080000 
12/04/1986,0.14464802 ,0.86788810 ,0.00000000 ,1.01253600 
12/05/1986,1.92864031 ,0.00000000 ,0.00000000 ,1.92864000 
12/07/1986,1.06075217 ,0.00000000 ,0.00000000 ,1.06075200 
12/12/1986,0.00000000 ,1.63934400 ,0.00000000 ,1.63934400 
12/13/1986,0.88717454 ,0.24108000 ,0.00000000 ,1.12825500 
12/13/1986,1.44648023 ,0.00000000 ,0.00000000 ,1.44648000 
12/14/1986,0.00000000 ,1.44648000 ,0.00000000 ,1.44648000 
12/18/1986,0.00000000 ,2.41080000 ,0.48216008 ,2.89296000 
12/18/1986,0.53037608 ,0.47251690 ,0.38572806 ,1.38862100 
12/21/1986,0.00000000 ,1.15718400 ,0.48216008 ,1.63934400 
12/22/1986,1.15718419 ,0.57569910 ,0.28929605 ,2.02217900 
12/23/1986,1.25361620 ,0.35511090 ,0.09643202 ,1.70515900 
12/24/1986,0.93056895 ,0.12054000 ,0.00000000 ,1.05110900 
12/25/1986,11.08968177 ,3.56798500 ,3.08582449 ,17.74349100 
12/27/1986,1.15718419 ,0.00000000 ,0.00000000 ,1.15718400 
12/28/1986,0.09643202 ,3.27868900 ,0.48216008 ,3.85728100 
12/29/1986,1.25361620 ,0.35511090 ,0.09643202 ,1.70515900 
12/29/1986,1.35004822 ,0.00000000 ,0.00000000 ,1.35004800 
12/30/1986,1.25361620 ,4.24300900 ,0.00000000 ,5.49662500 
01/01/1987,0.77551020 ,0.24768090 ,0.00000000 ,1.02319100 
01/01/1987,1.17439703 ,0.12987010 ,0.00000000 ,1.30426700 
01/02/1987,0.83487941 ,0.23191090 ,0.00000000 ,1.06679000 
01/05/1987,1.48423006 ,0.32467530 ,0.00000000 ,1.80890500 
01/07/1987,0.46382189 ,2.78293100 ,0.00000000 ,3.24675300 
01/08/1987,0.79777365 ,0.60853430 ,0.01113173 ,1.41744000 
01/09/1987,0.63543599 ,1.85528800 ,0.00000000 ,2.49072400 
01/09/1987,0.59369202 ,0.41743970 ,0.00000000 ,1.01113200 
01/09/1987,1.94805195 ,0.79128010 ,0.23191095 ,2.97124300 
01/10/1987,2.47217069 ,0.39332100 ,0.13914657 ,3.00463800 
01/11/1987,1.14192950 ,0.27829310 ,0.00000000 ,1.42022300 
01/11/1987,1.81910946 ,0.41465680 ,0.00000000 ,2.23376600 
01/11/1987,1.33951763 ,0.05844156 ,0.00000000 ,1.39795900 
01/11/1987,1.39146568 ,0.92764380 ,0.00000000 ,2.31910900 
01/11/1987,2.11038961 ,0.60296850 ,0.13914657 ,2.85250500 
01/12/1987,1.99443414 ,0.00000000 ,0.00000000 ,1.99443400 
01/12/1987,1.74211503 ,0.00000000 ,0.00000000 ,1.74211500 
01/13/1987,1.43784787 ,0.20871990 ,0.00000000 ,1.64656800 
01/14/1987,2.78293135 ,0.06493506 ,0.12523191 ,2.97309800 
01/14/1987,1.11317254 ,0.00000000 ,0.00000000 ,1.11317300 
01/16/1987,1.02040816 ,0.46382190 ,0.00000000 ,1.48423000 
01/17/1987,0.92764378 ,0.18552880 ,0.00000000 ,1.11317300 
01/18/1987,1.01855288 ,0.13079780 ,0.00000000 ,1.14935100 
01/19/1987,2.45825603 ,0.67996290 ,0.04638219 ,3.18460100 
01/19/1987,2.22634508 ,0.00000000 ,0.00000000 ,2.22634500 
01/19/1987,3.24675325 ,0.46382190 ,0.18552876 ,3.89610400 
01/21/1987,1.43784787 ,0.00000000 ,0.00000000 ,1.43784800 
01/21/1987,1.96011132 ,0.40816330 ,0.00000000 ,2.36827500 
01/22/1987,0.88126160 ,0.14007420 ,0.00000000 ,1.02133600 
01/22/1987,0.00000000 ,0.92764380 ,0.09276438 ,1.02040800 
01/24/1987,1.62337662 ,1.11317300 ,0.00000000 ,2.73654900 
01/24/1987,0.46382189 ,13.54360000 ,9.27643785 ,23.28385900 
01/25/1987,1.11317254 ,0.27829310 ,0.00000000 ,1.39146600 
01/25/1987,0.00000000 ,1.39146600 ,0.00000000 ,1.39146600 
01/26/1987,0.00000000 ,1.85528800 ,0.18552876 ,2.04081600 
01/26/1987,1.02040816 ,0.00000000 ,0.00000000 ,1.02040800 
01/30/1987,1.66975881 ,0.48330240 ,0.00000000 ,2.15306100 
02/02/1987,0.74211503 ,0.32467530 ,0.00000000 ,1.06679000 
02/06/1987,1.39146568 ,0.00000000 ,0.00000000 ,1.39146600 
02/06/1987,1.11317254 ,0.06771800 ,0.27829314 ,1.45918400 
02/09/1987,0.51576994 ,3.87198500 ,0.60296846 ,4.99072400 
02/09/1987,0.83487941 ,0.22263450 ,0.00000000 ,1.05751400 
02/10/1987,3.33951763 ,0.60296850 ,0.18552876 ,4.12801500 
02/11/1987,0.80983302 ,0.19573280 ,0.07142857 ,1.07699400 
02/12/1987,1.05102041 ,0.45176250 ,0.00000000 ,1.50278300 
02/13/1987,1.02133581 ,0.00000000 ,0.00000000 ,1.02133600 
02/15/1987,1.66975881 ,2.41744000 ,0.41280148 ,4.50000000 
02/16/1987,2.31910946 ,0.78849720 ,0.00000000 ,3.10760700 
02/18/1987,1.76252319 ,0.49165120 ,0.00000000 ,2.25417400 
02/19/1987,1.34508349 ,0.41280150 ,0.00000000 ,1.75788500 
02/21/1987,1.05380334 ,0.15955470 ,0.18552876 ,1.39888700 
02/22/1987,1.11317254 ,0.13914660 ,0.00000000 ,1.25231900 
02/25/1987,0.69851577 ,3.06679000 ,0.73283859 ,4.49814500 
02/27/1987,1.85528757 ,0.37105750 ,0.18552876 ,2.41187400 
03/02/1987,1.85528757 ,0.25046380 ,0.00000000 ,2.10575100 
03/02/1987,0.05380334 ,0.35157700 ,2.78293135 ,3.18831200 
03/05/1987,2.18923933 ,0.93877550 ,0.55658627 ,3.68460100 
03/07/1987,1.57699443 ,0.00000000 ,0.00000000 ,1.57699400 
03/08/1987,1.16883117 ,0.48237480 ,0.00000000 ,1.65120600 
03/08/1987,1.59554731 ,0.92764380 ,0.00000000 ,2.52319100 
03/11/1987,0.64935065 ,0.92764380 ,0.09276438 ,1.66975900 
03/12/1987,0.92764378 ,0.80055660 ,0.17625232 ,1.90445300 
03/20/1987,1.76252319 ,0.09276438 ,0.00000000 ,1.85528800 
03/22/1987,0.00000000 ,1.39146600 ,0.23191095 ,1.62337700 
03/26/1987,1.85528757 ,0.00000000 ,0.00000000 ,1.85528800 
03/28/1987,1.20593692 ,0.92764380 ,0.18552876 ,2.31910900 
03/29/1987,0.74211503 ,0.55658630 ,0.13914657 ,1.43784800 
03/30/1987,2.50463822 ,0.20871990 ,0.32467533 ,3.03803300 
03/30/1987,0.79499072 ,0.46196660 ,0.00000000 ,1.25695700 
04/01/1987,0.91929499 ,0.18645640 ,0.13914657 ,1.24489800 
04/01/1987,1.85528757 ,1.57699400 ,0.46382189 ,3.89610400 
04/02/1987,0.00000000 ,0.83487940 ,0.27829314 ,1.11317300 
04/04/1987,0.92764378 ,0.35250460 ,0.00000000 ,1.28014800 
04/05/1987,3.24675325 ,3.33951800 ,0.00000000 ,6.58627100 
04/06/1987,1.02040816 ,0.06493506 ,0.00000000 ,1.08534300 
04/06/1987,1.25231911 ,0.32653060 ,0.02782931 ,1.60667900 
04/07/1987,1.29870130 ,0.00000000 ,0.00000000 ,1.29870100 
04/09/1987,1.76252319 ,0.00000000 ,0.00000000 ,1.76252300 
04/13/1987,1.11317254 ,0.00000000 ,0.00000000 ,1.11317300 
04/17/1987,0.92764378 ,0.29406310 ,0.02875696 ,1.25046400 
04/17/1987,1.14285714 ,0.09276438 ,0.00000000 ,1.23562200 
04/18/1987,1.11317254 ,0.00000000 ,0.00000000 ,1.11317300 
04/24/1987,4.17439703 ,0.64935060 ,0.00000000 ,4.82374800 
04/24/1987,1.49814471 ,0.92764380 ,0.00000000 ,2.42578800 
04/25/1987,3.14749536 ,0.00000000 ,0.00000000 ,3.14749500 
04/26/1987,1.24768089 ,0.37105750 ,0.00000000 ,1.61873800 
04/27/1987,1.39146568 ,0.10204080 ,0.02782931 ,1.52133600 
04/28/1987,1.85528757 ,0.00000000 ,0.00000000 ,1.85528800 
04/29/1987,7.14285714 ,0.00000000 ,0.00000000 ,7.14285700 
04/30/1987,1.03061224 ,0.09369202 ,0.09276438 ,1.21706900 
05/02/1987,1.11317254 ,0.00000000 ,0.00000000 ,1.11317300 
05/04/1987,1.57699443 ,0.00000000 ,0.00000000 ,1.57699400 
05/06/1987,0.83487941 ,0.78849720 ,0.00000000 ,1.62337700 
05/06/1987,1.39146568 ,0.37105750 ,0.00000000 ,1.76252300 
05/13/1987,1.39146568 ,0.00000000 ,0.00000000 ,1.39146600 
05/14/1987,0.81168831 ,0.11595550 ,0.23191095 ,1.15955500 
05/14/1987,3.71057514 ,7.42115000 ,0.00000000 ,11.13172500 
05/16/1987,1.11317254 ,0.00000000 ,0.00000000 ,1.11317300 
05/22/1987,1.11317254 ,0.74211500 ,0.00000000 ,1.85528800 
05/23/1987,1.66975881 ,0.00000000 ,0.00000000 ,1.66975900 
05/23/1987,2.31910946 ,10.20408000 ,0.00000000 ,12.52319100 
05/24/1987,2.04081633 ,0.00000000 ,0.00000000 ,2.04081600 
05/28/1987,1.76252319 ,3.98886800 ,0.00000000 ,5.75139100 
05/28/1987,5.56586271 ,0.00000000 ,0.00000000 ,5.56586300 
05/29/1987,1.39146568 ,4.35992600 ,0.00000000 ,5.75139100 
05/30/1987,1.11317254 ,0.00000000 ,0.00000000 ,1.11317300 
06/01/1987,3.24675325 ,0.92764380 ,0.00000000 ,4.17439700 
06/03/1987,1.85528757 ,2.31910900 ,4.63821892 ,8.81261600 
06/03/1987,3.24675325 ,0.53339520 ,0.00000000 ,3.78014800 
06/05/1987,0.00000000 ,18.55288000 ,13.91465677 ,32.46753200 
06/06/1987,2.08719852 ,0.00000000 ,0.00000000 ,2.08719900 
06/08/1987,3.24675325 ,0.00000000 ,0.04638219 ,3.29313500 
06/08/1987,0.55658627 ,2.78293100 ,0.00000000 ,3.33951800 
06/10/1987,1.11317254 ,0.24025970 ,0.03710575 ,1.39053800 
06/11/1987,1.39146568 ,0.23191090 ,0.00000000 ,1.62337700 
06/13/1987,4.45269017 ,0.00000000 ,0.00000000 ,4.45269000 
06/14/1987,1.02040816 ,0.03339518 ,0.00000000 ,1.05380300 
06/16/1987,1.11317254 ,0.27829310 ,0.00000000 ,1.39146600 
06/24/1987,0.00000000 ,1.39146600 ,0.00000000 ,1.39146600 
06/25/1987,1.66975881 ,0.00000000 ,0.00000000 ,1.66975900 
06/25/1987,1.11317254 ,0.47495360 ,0.10204082 ,1.69016700 
07/01/1987,1.11317254 ,0.20408160 ,0.00000000 ,1.31725400 
07/06/1987,1.43784787 ,2.96846000 ,0.00000000 ,4.40630800 
07/06/1987,0.00000000 ,1.39146600 ,0.00000000 ,1.39146600 
07/06/1987,0.00000000 ,2.13358100 ,0.00000000 ,2.13358100 
07/08/1987,1.20593692 ,0.00000000 ,0.00000000 ,1.20593700 
07/12/1987,1.11317254 ,0.15769940 ,0.09276438 ,1.36363600 
07/15/1987,1.79962894 ,0.59833020 ,0.00000000 ,2.39795900 
07/17/1987,3.24675325 ,0.00000000 ,0.00000000 ,3.24675300 
07/19/1987,0.95083488 ,0.11873840 ,0.00000000 ,1.06957300 
07/28/1987,2.31910946 ,0.55658630 ,0.00000000 ,2.87569600 
07/30/1987,0.64935065 ,0.37105750 ,0.00000000 ,1.02040800 
07/30/1987,0.64935065 ,0.46382190 ,0.00000000 ,1.11317300 
08/04/1987,0.18552876 ,1.63079800 ,0.00000000 ,1.81632700 
08/06/1987,0.64007421 ,0.46196660 ,0.25417440 ,1.35621500 
08/07/1987,1.10389610 ,0.27829310 ,0.10204082 ,1.48423000 
08/07/1987,0.00000000 ,2.78293100 ,0.00000000 ,2.78293100 
08/11/1987,0.00000000 ,1.61410000 ,0.00000000 ,1.61410000 
08/17/1987,3.71057514 ,16.40260000 ,8.92393321 ,29.03710600 
08/18/1987,5.56586271 ,10.66790000 ,2.31910946 ,18.55287600 
08/22/1987,1.39146568 ,1.11317300 ,0.00000000 ,2.50463800 
08/24/1987,2.22634508 ,0.83487940 ,0.00000000 ,3.06122400 
08/25/1987,0.16048237 ,0.90445270 ,0.09925789 ,1.16419300 
09/02/1987,0.74211503 ,0.20871990 ,0.16233766 ,1.11317300 
09/06/1987,1.18181818 ,0.13172540 ,0.05009276 ,1.36363600 
09/09/1987,0.92764378 ,0.14842300 ,0.00000000 ,1.07606700 
09/12/1987,1.29870130 ,0.21335810 ,0.00000000 ,1.51205900 
09/15/1987,1.30797774 ,0.35899810 ,0.18089054 ,1.84786600 
09/15/1987,15.21335807 ,1.66975900 ,0.00000000 ,16.88311700 
09/16/1987,1.39146568 ,0.00000000 ,0.00000000 ,1.39146600 
09/18/1987,0.78849722 ,1.11317300 ,0.00000000 ,1.90167000 
09/18/1987,1.02968460 ,0.41929500 ,0.00000000 ,1.44898000 
09/19/1987,1.27087199 ,0.21892390 ,0.27829314 ,1.76808900 
09/19/1987,0.64935065 ,0.37105750 ,0.00000000 ,1.02040800 
09/21/1987,1.20593692 ,0.37384040 ,0.00000000 ,1.57977700 
09/22/1987,0.09276438 ,1.11317300 ,0.00000000 ,1.20593700 
09/24/1987,0.26437848 ,1.20593700 ,0.04638219 ,1.51669800 
09/24/1987,1.02040816 ,0.00000000 ,0.00000000 ,1.02040800 
09/24/1987,1.85528757 ,0.00000000 ,0.00000000 ,1.85528800 
09/27/1987,0.92764378 ,0.27829310 ,0.00000000 ,1.20593700 
09/28/1987,0.18552876 ,0.83487940 ,0.00000000 ,1.02040800 
09/30/1987,0.80705009 ,0.41743970 ,0.00000000 ,1.22449000 
10/03/1987,0.83951763 ,0.11873840 ,0.04638219 ,1.00463800 
10/03/1987,4.17439703 ,3.61781100 ,0.00000000 ,7.79220800 
10/03/1987,1.31725417 ,0.03246753 ,0.00000000 ,1.34972200 
10/05/1987,23.19109462 ,4.63821900 ,0.00000000 ,27.82931400 
10/05/1987,0.92764378 ,3.24675300 ,0.00000000 ,4.17439700 
10/06/1987,3.11688312 ,2.78293100 ,0.00000000 ,5.89981400 
10/08/1987,0.81168831 ,0.19480520 ,0.00000000 ,1.00649400 
10/11/1987,0.02319109 ,1.48423000 ,0.00000000 ,1.50742100 
10/11/1987,0.92764378 ,0.27829310 ,0.00000000 ,1.20593700 
10/12/1987,1.11317254 ,0.00000000 ,0.00000000 ,1.11317300 
10/12/1987,12.05936920 ,0.00000000 ,0.00000000 ,12.05936900 
10/14/1987,0.92764378 ,1.39146600 ,0.00000000 ,2.31910900 
10/16/1987,1.02040816 ,2.31910900 ,0.00000000 ,3.33951800 
10/17/1987,1.15955473 ,0.00000000 ,0.00000000 ,1.15955500 
10/18/1987,0.45269017 ,1.92022300 ,0.00000000 ,2.37291300 
10/19/1987,0.92115028 ,0.17532470 ,0.00000000 ,1.09647500 
10/20/1987,0.53803340 ,0.42300560 ,0.14378479 ,1.10482400 
10/22/1987,0.92764378 ,0.32467530 ,0.00000000 ,1.25231900 
10/24/1987,2.00371058 ,1.64656800 ,0.00000000 ,3.65027800 
10/25/1987,0.92764378 ,0.46382190 ,0.00000000 ,1.39146600 
10/26/1987,1.29870130 ,0.00000000 ,0.00000000 ,1.29870100 
10/27/1987,3.98886827 ,2.31910900 ,0.00000000 ,6.30797800 
10/30/1987,6.67903525 ,2.78293100 ,0.00000000 ,9.46196700 
10/30/1987,1.57699443 ,1.29870100 ,0.00000000 ,2.87569600 
10/31/1987,0.98330241 ,0.64935060 ,0.05102041 ,1.68367300 
11/01/1987,3.08905380 ,0.38497220 ,0.00742115 ,3.48144700 
11/01/1987,4.82374768 ,2.78293100 ,0.00000000 ,7.60667900 
11/03/1987,0.00000000 ,1.39146600 ,0.00000000 ,1.39146600 
11/05/1987,1.11317254 ,2.78293100 ,0.00000000 ,3.89610400 
11/06/1987,0.83766234 ,0.28756960 ,0.00000000 ,1.12523200 
11/07/1987,8.81261596 ,2.50463800 ,0.27829314 ,11.59554700 
