custID,gender,state,cardholder,balance,numTrans,numIntlTrans,creditLine,fraudRisk
84666,1,44,1,0,20,0,10,0
84667,1,44,1,3696,38,7,10,0
84668,1,44,1,0,11,0,4,0
84669,2,39,1,10822,4,9,10,0
84670,2,44,1,0,8,0,5,0
84671,2,20,1,1214,100,0,11,0
84672,1,5,1,0,77,15,9,0
84673,2,49,1,6000,4,0,5,0
84674,2,19,1,6000,25,0,5,0
84675,2,39,2,0,40,0,3,0
84676,1,24,1,5000,100,0,4,0
84677,1,20,1,1337,100,0,3,0
84678,1,11,1,18011,52,0,28,1
84679,2,44,1,5730,100,0,9,0
84680,1,39,1,0,5,9,3,0
84681,1,44,1,8000,14,13,7,0
84682,1,11,1,5000,37,15,4,0
84683,1,43,1,2356,13,0,3,0
84684,1,5,1,9000,22,28,8,0
84685,1,16,1,9000,21,0,8,0
84686,1,2,1,17913,13,4,39,1
84687,1,4,1,0,5,0,37,0
84688,1,5,1,0,17,7,2,0
84689,2,43,1,0,21,0,5,0
84690,1,26,1,10462,23,0,10,0
84691,1,21,1,9233,24,0,9,0
84692,2,38,1,3703,39,0,6,0
84693,1,45,1,15264,73,5,32,1
84694,1,36,1,4474,59,0,8,0
84695,1,16,1,1750,5,0,11,0
84696,2,5,1,12000,40,1,11,0
84697,2,44,1,13039,13,0,14,0
84698,1,44,1,9525,48,2,11,0
84699,1,16,1,3000,49,0,2,0
84700,2,14,1,9193,31,0,26,1
84701,2,44,1,10000,36,0,9,0
84702,1,44,1,2496,64,3,4,0
84703,1,39,1,9000,41,0,8,0
84704,2,37,1,0,4,0,5,0
84705,1,44,1,7000,3,0,6,0
84706,2,29,1,2471,10,0,3,0
84707,2,10,1,8302,78,0,12,0
84708,1,29,1,3000,7,0,2,0
84709,1,49,1,2605,21,0,17,0
84710,1,6,1,5800,100,4,6,0
84711,1,35,1,0,49,13,6,0
84712,2,21,1,11000,38,1,10,0
84713,1,29,1,9432,13,0,19,0
84714,2,39,1,0,58,0,3,0
84715,1,21,2,0,2,0,5,0
84716,1,43,1,8275,29,7,14,0
84717,1,35,1,0,17,0,14,0
84718,1,49,1,0,23,4,14,0
84719,1,50,1,0,39,0,15,0
84720,1,35,1,0,54,44,28,0
84721,2,11,1,4820,32,0,6,0
84722,2,44,1,0,3,0,6,0
84723,1,10,1,12000,37,0,11,0
84724,1,35,1,4250,18,0,10,0
84725,1,19,1,9000,39,0,8,0
84726,1,36,1,3000,22,0,2,0
84727,2,23,1,6000,15,2,5,0
84728,2,37,1,5065,9,0,8,0
84729,1,10,1,0,72,1,11,0
84730,1,44,1,0,12,4,9,0
84731,1,5,1,3000,58,9,2,0
84732,1,29,1,0,13,2,9,0
84733,1,16,1,9000,60,0,8,0
84734,1,23,1,6770,11,6,21,0
84735,1,23,1,17000,38,20,16,1
84736,2,19,1,1372,8,3,10,0
84737,1,35,1,0,46,4,7,0
84738,1,21,1,0,100,0,15,0
84739,2,6,1,0,24,0,6,0
84740,1,29,1,5000,6,0,4,0
84741,1,37,1,8301,11,0,8,0
84742,1,41,1,5000,20,2,4,0
84743,1,16,1,5667,60,0,11,0
84744,1,25,1,0,5,4,10,0
84745,1,45,1,0,100,1,13,0
84746,1,39,1,3000,3,4,2,0
84747,1,34,1,0,64,3,10,0
84748,1,25,1,2348,8,0,2,0
84749,1,5,1,4000,7,0,3,0
84750,2,39,1,0,13,0,3,0
84751,1,5,1,7000,27,22,6,0
84752,2,31,1,5000,100,9,4,0
84753,1,16,1,5000,4,2,4,0
84754,1,19,1,0,34,0,11,0
84755,1,49,1,8000,47,6,7,0
84756,2,19,1,5000,51,0,4,0
84757,1,24,1,6000,100,0,5,0
84758,1,4,1,5423,7,54,8,0
84759,2,5,1,0,41,0,22,0
84760,2,10,1,0,3,0,58,0
84761,1,35,1,5000,11,21,4,0
84762,2,6,1,5000,26,0,4,0
84763,1,5,1,0,26,0,4,0
84764,2,21,1,5706,3,3,7,0
84765,1,29,2,4000,63,21,3,0
84766,1,45,1,6000,20,0,5,0
84767,1,18,1,0,44,0,3,0
84768,1,38,1,594,28,60,6,0
84769,1,5,1,5953,29,1,9,0
84770,1,4,1,3114,35,51,14,0
84771,2,21,1,4000,100,0,3,0
84772,2,43,1,4000,10,7,3,0
84773,1,17,1,0,75,4,3,0
84774,1,29,1,9789,7,0,20,0
84775,1,32,1,4000,7,2,3,0
84776,1,29,1,0,100,0,3,0
84777,2,5,1,0,24,0,7,0
84778,1,12,1,10452,60,2,16,1
84779,1,44,1,6000,22,3,5,0
84780,1,23,1,3000,4,0,2,0
84781,1,5,1,3000,43,0,2,0
84782,1,37,1,253,44,1,3,0
84783,1,43,1,2000,14,3,1,0
84784,1,5,1,9000,16,8,8,0
84785,1,41,1,1243,16,4,2,0
84786,2,31,1,684,57,0,6,0
84787,2,5,1,2019,100,2,5,0
84788,1,19,1,3691,12,9,8,0
84789,2,11,1,11000,11,0,10,0
84790,1,44,1,0,18,0,29,0
84791,1,11,1,6000,26,8,5,0
84792,2,13,1,6718,22,1,7,0
84793,2,21,1,5000,26,11,4,0
84794,1,49,1,5000,25,0,4,0
84795,1,5,1,6000,16,0,5,0
84796,2,19,2,2293,42,11,4,0
84797,1,5,1,9000,100,1,8,1
84798,1,39,1,4323,24,15,4,0
84799,2,5,1,5000,8,0,4,0
84800,1,36,1,7000,100,0,6,0
84801,1,5,2,3000,7,52,2,0
84802,2,39,2,0,23,3,2,0
84803,2,10,1,7305,11,8,16,0
84804,1,18,1,12703,36,0,14,0
84805,2,7,1,1243,26,12,17,0
84806,1,5,1,3000,30,42,2,0
84807,1,14,1,2886,21,0,21,0
84808,2,45,1,3000,32,17,2,0
84809,1,36,1,4000,8,1,3,0
84810,2,29,1,5000,45,0,4,0
84811,2,20,1,0,7,5,1,0
84812,1,24,1,0,100,0,16,0
84813,2,34,1,0,14,0,6,0
84814,2,45,1,4000,33,0,3,0
84815,1,44,1,6000,30,3,5,0
84816,1,12,1,7000,36,11,6,0
84817,1,36,1,2000,47,5,1,0
84818,2,15,1,0,35,1,4,0
84819,1,34,2,0,4,0,3,0
84820,1,46,1,10404,2,0,12,1
84821,2,44,1,5234,43,3,5,0
84822,1,21,1,8000,17,0,7,0
84823,1,36,1,7000,65,8,6,0
84824,1,6,1,6000,9,0,5,0
84825,1,10,1,4000,6,0,3,0
84826,1,7,1,0,28,2,4,0
84827,2,43,1,0,3,1,7,0
84828,1,49,1,6545,11,0,7,0
84829,2,36,1,4000,3,6,3,0
84830,1,35,1,5937,48,0,6,0
84831,2,5,1,11781,18,6,42,1
84832,2,35,1,2000,6,1,1,0
84833,1,25,1,16233,15,10,18,1
84834,1,21,1,3000,79,34,2,0
84835,2,10,1,0,11,55,2,0
84836,2,29,1,17767,13,16,18,1
84837,1,20,1,0,12,0,5,0
84838,2,16,1,2782,17,60,13,0
84839,1,23,1,10000,78,0,9,0
84840,1,5,1,0,8,3,1,0
84841,2,44,1,2231,6,5,2,0
84842,1,32,1,6000,16,0,5,0
84843,1,18,1,7000,31,0,6,0
84844,1,44,1,0,39,0,3,0
84845,1,41,1,12000,22,0,11,0
84846,2,11,1,3000,14,5,2,0
84847,1,43,1,5000,36,9,4,0
84848,1,39,1,5252,92,0,6,0
84849,2,6,1,0,2,3,15,0
84850,2,2,1,0,6,0,10,0
84851,2,46,1,5669,2,0,17,0
84852,1,37,1,5000,36,0,4,0
84853,2,16,1,2897,36,1,4,0
84854,2,6,1,4519,10,3,24,0
84855,1,46,1,7295,7,17,9,0
84856,2,25,1,7950,5,5,10,0
84857,2,5,1,1103,100,0,4,0
84858,2,11,1,5000,18,4,4,0
84859,1,13,1,0,14,0,6,0
84860,2,38,1,17000,30,4,16,0
84861,1,10,1,0,43,3,49,0
84862,2,5,1,13215,42,1,34,1
84863,1,3,1,3000,5,9,2,0
84864,1,2,1,0,12,0,2,0
84865,1,10,1,3000,100,1,2,0
84866,1,7,1,7000,13,0,6,0
84867,1,5,1,6131,1,2,11,0
84868,1,4,1,1947,29,0,2,0
84869,1,10,1,3000,3,6,2,0
84870,1,44,1,10000,23,0,9,0
84871,1,5,1,0,25,0,67,0
84872,2,29,1,2000,38,2,1,0
84873,1,39,1,6887,4,2,14,0
84874,1,36,1,0,9,0,4,0
84875,1,39,2,0,100,0,4,0
84876,2,38,1,5000,31,0,4,0
84877,1,43,1,4095,100,2,6,1
84878,2,48,1,5000,50,0,4,0
84879,2,10,1,13000,10,6,12,0
84880,2,3,1,7497,21,4,7,0
84881,1,6,1,6806,4,0,12,0
84882,1,35,1,823,6,0,17,0
84883,1,11,1,8000,100,0,7,1
84884,1,10,1,5159,7,3,5,0
84885,1,32,1,2447,58,0,5,0
84886,1,44,1,0,72,0,3,0
84887,2,20,1,6251,61,0,7,0
84888,2,4,1,4000,100,4,3,0
84889,2,38,1,11000,3,0,10,0
84890,1,10,1,643,100,0,26,0
84891,1,7,1,3000,47,0,2,0
84892,1,10,1,0,86,6,8,0
84893,2,49,1,5000,2,11,4,0
84894,1,28,1,4000,28,4,3,0
84895,1,34,1,0,6,3,6,0
84896,2,35,1,0,50,0,16,0
84897,1,24,1,0,6,20,9,0
84898,1,44,1,4019,28,0,5,0
84899,1,44,1,5000,17,0,4,0
84900,1,34,1,4000,53,7,3,1
84901,1,43,1,3740,36,1,21,0
84902,2,10,1,3000,25,0,2,0
84903,1,10,1,5000,19,4,4,0
84904,1,38,1,12000,46,0,11,0
84905,1,46,1,3000,27,0,2,0
84906,1,22,1,2583,27,0,16,0
84907,1,21,1,6000,21,2,5,0
84908,1,23,2,5000,2,0,4,0
84909,2,36,1,8000,39,1,7,0
84910,1,33,1,6393,3,0,6,0
84911,1,2,1,4000,54,24,3,0
84912,1,36,1,6000,11,11,5,0
84913,1,3,1,0,18,0,8,0
84914,2,25,1,6391,7,0,6,0
84915,2,5,1,0,100,18,34,0
84916,1,46,1,0,59,0,4,0
84917,2,43,1,0,39,8,57,0
84918,2,39,1,0,7,18,21,0
84919,2,19,1,0,2,0,17,0
84920,1,49,1,0,5,0,2,0
84921,1,6,1,0,22,0,2,0
84922,2,44,1,0,9,0,21,0
84923,1,15,1,6000,41,0,5,0
84924,1,10,1,1171,15,0,6,0
84925,1,6,1,0,18,0,13,0
84926,2,10,1,14000,100,7,13,1
84927,2,5,1,3000,26,0,2,0
84928,1,46,1,4515,13,0,15,0
84929,1,38,1,8000,10,11,7,0
84930,2,32,1,8000,23,5,7,0
84931,1,5,1,0,16,0,2,0
84932,1,44,1,0,3,17,2,0
84933,2,44,1,0,30,0,10,0
84934,1,38,1,3000,3,7,2,0
84935,2,15,1,4000,61,0,3,0
84936,1,5,1,5598,23,9,7,0
84937,1,39,1,5000,100,0,4,0
84938,1,4,1,4000,14,0,3,0
84939,1,16,1,5000,15,0,4,0
84940,2,2,1,0,100,0,7,0
84941,1,10,1,0,56,0,22,0
84942,1,6,1,2429,12,28,9,0
84943,2,26,1,4000,6,0,3,0
84944,1,44,1,4000,26,5,3,0
84945,1,41,1,3000,19,4,2,0
84946,1,5,1,0,10,6,8,0
84947,1,43,1,0,57,0,9,0
84948,1,44,1,6000,2,0,5,0
84949,1,32,1,0,13,0,8,0
84950,1,36,1,13484,71,1,13,1
84951,1,15,1,0,14,0,6,0
84952,2,10,1,11771,20,21,12,0
84953,1,36,1,8838,8,6,8,0
84954,2,44,1,1962,5,0,4,0
84955,2,10,1,571,53,12,7,0
84956,2,10,1,895,43,5,4,0
84957,1,15,1,0,8,30,8,0
84958,2,29,1,0,94,0,2,0
84959,1,18,1,6000,12,5,5,0
84960,1,44,1,0,66,0,23,0
84961,1,24,1,4000,13,0,3,0
84962,2,5,1,0,23,5,4,0
84963,2,5,1,13000,9,0,12,1
84964,1,48,1,7000,51,3,6,1
84965,1,43,1,0,11,0,13,0
84966,1,38,1,894,1,1,2,0
84967,1,38,1,2405,17,0,5,0
84968,1,5,1,0,31,0,2,0
84969,1,7,1,2103,51,0,3,0
84970,2,2,1,5370,12,0,12,0
84971,1,10,1,0,44,4,2,0
84972,2,23,1,3000,6,21,2,0
84973,1,25,1,6000,75,0,5,0
84974,1,6,1,5784,16,0,36,0
84975,1,19,1,0,96,0,3,0
84976,1,23,1,4000,79,0,3,0
84977,2,35,1,4000,28,13,3,0
84978,2,37,1,8979,8,9,17,0
84979,2,12,1,5941,20,0,6,0
84980,1,5,1,1246,15,6,6,0
84981,1,35,1,0,14,6,2,0
84982,2,37,1,1343,7,5,6,0
84983,1,13,1,979,20,0,1,0
84984,1,44,1,10193,57,6,17,0
84985,1,49,1,3000,83,1,2,0
84986,2,51,1,8215,20,0,9,0
84987,1,5,1,0,45,3,3,0
84988,2,13,1,8596,15,5,10,0
84989,1,20,1,0,4,5,11,0
84990,1,39,1,6000,13,0,5,0
84991,2,46,1,10000,3,0,9,0
84992,2,11,1,5211,9,0,8,0
84993,1,5,1,0,32,0,11,0
84994,1,32,1,4875,34,13,4,0
84995,1,4,1,10125,4,3,10,0
84996,2,44,1,3000,46,1,2,0
84997,2,5,1,1750,100,0,3,0
84998,1,38,1,1930,9,0,20,0
84999,2,16,1,11359,16,4,15,0
85000,1,6,1,2392,56,9,3,0
85001,1,29,1,0,10,20,11,0
85002,1,15,1,2742,13,10,4,0
85003,1,44,1,3170,86,0,3,0
85004,2,32,1,3000,19,0,2,0
85005,1,35,1,6000,11,0,5,0
85006,1,21,1,3000,100,0,2,0
85007,1,44,1,1079,3,0,6,0
85008,1,5,1,2313,25,5,3,0
85009,2,16,1,3000,15,13,2,0
85010,2,5,1,2761,34,10,8,0
85011,1,48,1,2733,10,6,4,0
85012,1,35,1,0,15,1,5,0
85013,2,32,2,7298,38,0,12,0
85014,1,21,1,0,13,0,11,0
85015,1,38,1,9141,13,9,16,0
85016,1,10,1,1261,39,0,4,0
85017,1,5,2,1563,66,0,16,0
85018,1,32,1,8625,83,1,17,0
85019,1,32,1,0,30,26,2,0
85020,1,2,1,5000,89,60,4,0
85021,2,39,1,13828,41,2,14,1
85022,1,35,1,0,10,0,9,0
85023,2,49,1,3752,43,0,4,0
85024,1,46,1,17000,58,13,16,1
85025,1,5,1,7023,7,2,9,0
85026,1,16,1,2699,43,0,16,0
85027,2,36,1,8000,0,1,7,0
85028,1,49,1,4000,8,0,3,0
85029,2,5,1,0,25,2,3,0
85030,1,44,1,2515,19,0,64,0
85031,1,39,1,0,36,0,12,0
85032,2,21,1,18000,40,1,17,1
85033,2,2,1,2366,2,0,3,0
85034,1,25,1,0,5,0,4,0
85035,2,5,1,12443,14,25,35,1
85036,2,24,1,10526,11,3,10,0
85037,1,5,1,5000,71,0,4,0
85038,1,35,1,5809,31,2,7,0
85039,1,13,1,0,13,28,2,0
85040,1,50,1,5000,43,45,4,0
85041,1,41,1,7000,8,0,6,0
85042,1,16,1,6000,16,0,5,0
85043,2,15,1,3000,32,14,2,0
85044,1,6,1,11000,8,0,10,0
85045,1,44,1,593,34,0,4,0
85046,1,44,1,7000,16,1,6,0
85047,1,48,1,0,44,0,21,0
85048,1,15,1,9210,64,0,10,1
85049,1,21,1,6292,13,7,6,0
85050,1,2,1,0,41,0,9,0
85051,2,39,1,4000,29,0,3,0
85052,2,5,1,0,39,0,1,0
85053,1,11,1,10000,22,5,9,0
85054,2,5,1,1798,31,0,5,0
85055,1,38,1,0,37,0,12,0
85056,1,10,1,3000,5,0,2,0
85057,1,5,1,10000,4,48,9,0
85058,2,4,1,1402,4,0,10,0
85059,1,39,1,0,16,0,4,0
85060,1,5,1,7000,5,0,6,0
85061,2,23,1,2000,42,0,1,0
85062,1,32,1,1079,5,4,1,0
85063,1,15,1,4000,18,22,3,0
85064,1,48,1,3629,11,0,3,0
85065,2,39,1,0,10,12,8,0
85066,2,5,1,2088,8,29,61,1
85067,2,23,1,5819,11,0,9,0
85068,2,10,1,4000,14,0,3,0
85069,1,18,1,0,80,9,9,0
85070,2,3,1,8000,5,2,7,0
85071,2,17,1,15964,20,1,19,1
85072,1,5,1,3000,3,0,2,0
85073,2,4,1,11703,40,0,22,0
85074,2,5,1,2000,41,0,1,0
85075,2,31,1,4000,23,0,3,0
85076,1,48,1,7000,55,0,6,0
85077,2,24,1,0,25,0,3,0
85078,1,7,1,10000,14,0,9,0
85079,1,35,1,2930,18,0,12,0
85080,2,13,1,0,7,0,4,0
85081,1,35,1,7000,13,0,6,0
85082,1,5,1,7618,7,0,15,0
85083,1,32,1,8060,3,0,16,0
85084,2,11,1,5000,100,2,4,0
85085,2,4,1,9000,5,6,8,0
85086,2,20,1,0,17,50,6,0
85087,1,4,1,8000,18,0,7,0
85088,1,39,1,0,57,0,4,0
85089,1,46,1,4000,22,0,3,0
85090,1,35,1,0,11,0,8,0
85091,2,4,1,4000,100,18,3,0
85092,1,13,1,1190,34,6,14,0
85093,1,36,1,10000,8,0,9,0
85094,1,45,1,1155,100,0,13,1
85095,2,38,1,7777,5,6,15,0
85096,2,35,1,3000,14,0,2,0
85097,2,6,1,0,46,4,4,0
85098,2,38,1,4000,100,0,3,0
85099,1,14,1,10689,6,1,28,0
85100,2,14,1,335,29,7,6,0
85101,2,29,1,3679,2,6,24,0
85102,2,44,1,0,6,9,3,0
85103,2,20,1,12011,19,0,13,0
85104,1,26,1,1164,17,4,12,0
85105,1,44,1,6000,4,3,5,0
85106,1,35,1,0,10,0,9,0
85107,1,5,1,0,4,15,10,0
85108,1,18,1,7000,88,0,6,0
85109,1,10,1,0,20,0,8,0
85110,2,5,1,713,18,1,10,0
85111,1,43,1,3459,46,1,4,0
85112,1,4,1,0,39,0,7,0
85113,1,9,1,4000,9,0,3,0
85114,2,10,1,4496,12,16,27,0
85115,1,37,1,112,16,0,5,0
85116,1,44,1,2000,3,8,1,0
85117,1,48,1,5429,13,16,26,0
85118,1,50,1,3000,12,3,2,0
85119,1,23,1,2162,57,10,8,0
85120,2,5,1,14000,84,0,13,1
85121,2,39,1,8000,14,28,7,0
85122,1,35,1,3000,12,6,2,0
85123,2,15,1,4018,24,0,17,0
85124,2,44,1,4000,62,15,3,0
85125,1,10,1,5000,16,0,4,0
85126,1,29,1,5000,12,0,4,0
85127,1,33,1,3000,6,0,2,0
85128,1,10,1,6000,71,3,5,0
85129,1,2,1,0,13,10,12,0
85130,1,5,1,136,36,1,39,0
85131,1,35,1,0,35,0,5,0
85132,2,5,2,1240,100,0,20,1
85133,1,13,1,1422,10,0,3,0
85134,1,13,1,14313,17,0,57,1
85135,1,11,1,12000,7,15,11,0
85136,2,20,1,5266,52,3,5,0
85137,2,46,1,4000,3,4,3,0
85138,2,5,1,4154,2,8,6,0
85139,1,32,1,2235,1,0,9,0
85140,1,39,1,1509,19,0,2,0
85141,2,14,1,5730,37,0,17,0
85142,1,25,1,0,66,0,8,0
85143,1,38,1,3000,11,0,2,0
85144,1,32,1,0,61,0,14,0
85145,1,44,1,15621,30,6,37,1
85146,1,10,1,12849,11,0,32,1
85147,1,10,1,7840,20,0,22,0
85148,1,10,1,186,12,0,2,0
85149,1,38,1,6975,31,0,8,0
85150,1,11,1,2338,21,7,3,0
85151,1,46,1,0,37,4,3,0
85152,2,2,1,2433,12,0,22,0
85153,1,35,1,10000,18,0,9,0
85154,1,17,1,0,9,8,8,0
85155,1,45,1,8947,100,2,9,1
85156,2,10,1,0,13,0,26,0
85157,1,14,1,8000,21,1,7,0
85158,2,10,1,6745,100,0,6,0
85159,2,21,1,0,8,4,3,0
85160,2,24,1,5372,17,5,5,0
85161,2,10,1,10351,7,15,13,0
85162,1,10,1,0,10,0,5,0
85163,1,43,1,3000,100,0,2,0
85164,2,15,1,0,100,5,5,0
85165,2,25,1,0,10,2,6,0
85166,2,35,1,0,100,0,40,0
85167,1,44,1,616,23,0,2,0
85168,1,15,1,0,12,22,9,0
85169,1,36,1,14000,79,3,13,1
85170,1,25,1,0,15,2,2,0
85171,2,12,1,3689,20,1,5,0
85172,1,1,1,4000,3,0,3,0
85173,2,15,1,1682,35,0,5,0
85174,2,39,1,257,21,0,8,0
85175,2,23,1,3000,16,0,2,0
85176,1,15,1,5000,15,0,4,0
85177,1,36,1,0,17,21,9,0
85178,1,48,1,2646,60,0,14,0
85179,2,21,1,0,25,0,3,0
85180,1,15,1,2005,6,6,10,0
85181,1,44,1,9000,25,0,8,0
85182,1,44,1,0,1,5,5,0
85183,2,29,1,0,12,0,6,0
85184,2,5,1,2015,4,2,33,0
85185,1,36,1,5000,6,0,4,0
85186,1,2,1,0,16,6,11,0
85187,2,5,1,7356,15,0,8,0
85188,2,34,1,3000,12,6,2,0
85189,1,20,1,0,8,13,2,0
85190,1,10,1,5000,17,0,4,0
85191,1,15,1,0,13,0,3,0
85192,1,32,1,6000,21,0,5,0
85193,1,5,1,0,2,1,6,0
85194,2,10,1,0,5,2,11,0
85195,2,24,1,6297,16,0,7,0
85196,1,5,1,8000,17,0,7,0
85197,2,20,1,10000,3,0,9,0
85198,1,10,2,110,16,0,6,0
85199,1,10,1,6827,11,0,6,0
85200,1,7,1,3189,15,0,7,0
85201,2,39,1,0,48,2,7,0
85202,1,19,1,4000,100,3,3,0
85203,2,48,1,4906,15,0,16,0
85204,1,11,1,5000,23,0,4,0
85205,2,37,1,1384,8,5,3,0
85206,1,20,1,1511,9,0,5,0
85207,1,15,1,6000,3,0,5,0
85208,1,35,1,4000,76,0,3,0
85209,2,35,1,0,5,0,5,0
85210,1,35,1,0,52,12,2,0
85211,1,21,1,3000,13,0,2,0
85212,1,41,1,0,20,0,3,0
85213,2,5,1,6000,4,7,5,0
85214,2,39,1,1180,12,1,25,0
85215,1,35,1,6000,36,5,5,0
85216,1,17,1,0,20,0,9,0
85217,2,36,1,4631,14,3,4,0
85218,2,3,1,7705,17,2,7,0
85219,1,35,1,10121,25,0,10,0
85220,1,18,1,10035,45,6,12,0
85221,1,16,1,0,30,19,4,0
85222,2,4,1,0,100,0,5,0
85223,1,38,1,2000,2,0,1,0
85224,1,5,1,0,19,2,6,0
85225,1,49,1,7375,9,0,9,0
85226,1,23,1,8000,71,0,7,0
85227,1,35,1,5000,16,0,4,0
85228,2,17,1,3980,14,8,21,0
85229,2,15,1,3447,10,0,3,0
85230,1,48,1,10000,85,11,9,0
85231,2,5,1,0,14,2,7,0
85232,1,29,1,0,27,0,3,0
85233,2,35,1,5000,11,6,4,0
85234,2,35,1,3000,25,5,2,0
85235,2,16,2,0,21,2,12,0
85236,1,29,1,3000,2,0,2,0
85237,1,38,1,3000,27,0,2,0
85238,2,5,1,5000,25,0,4,0
85239,1,5,1,8000,13,0,7,0
85240,2,44,1,8483,30,0,11,0
85241,2,5,1,0,97,1,7,0
85242,1,41,1,16428,15,0,34,1
85243,2,11,1,7000,23,7,6,0
85244,1,35,1,1430,21,0,2,0
85245,2,44,1,0,24,0,3,0
85246,2,5,1,4000,5,0,3,0
85247,1,5,1,0,3,0,4,0
85248,1,3,1,10096,41,0,10,0
85249,2,37,1,8000,9,0,7,0
85250,1,11,1,3034,5,0,5,0
85251,2,5,1,5000,13,1,4,0
85252,1,2,1,3978,14,0,28,0
85253,2,43,1,0,20,1,4,0
85254,1,38,1,0,23,7,5,0
85255,2,5,1,5000,27,0,4,0
85256,1,10,1,3000,44,0,2,0
85257,1,38,1,3406,6,0,6,0
85258,1,5,1,339,23,1,6,0
85259,1,15,1,0,2,0,4,0
85260,1,11,1,9062,38,0,11,0
85261,1,18,1,556,13,0,4,0
85262,1,43,1,5000,41,0,4,0
85263,2,21,1,0,4,0,15,0
85264,1,14,1,0,6,0,7,0
85265,1,17,1,3298,6,6,18,0
85266,1,5,1,0,27,2,13,0
85267,1,31,1,743,13,3,2,0
85268,2,32,1,0,49,4,18,0
85269,2,44,2,1008,100,5,4,0
85270,1,50,1,1219,22,3,13,0
85271,1,15,1,0,6,0,23,0
85272,2,18,1,7000,39,3,6,0
85273,1,37,1,4000,7,0,3,0
85274,1,39,1,4431,66,0,9,0
85275,2,6,1,10374,18,1,12,0
85276,1,14,1,0,100,6,2,0
85277,1,35,1,3104,26,0,5,0
85278,2,4,1,0,100,0,9,1
85279,2,23,1,0,33,0,3,0
85280,2,10,1,1159,8,5,2,0
85281,1,5,1,3000,35,8,2,0
85282,2,5,1,4000,64,0,3,0
85283,2,5,1,6450,58,4,18,0
85284,2,29,1,10000,9,0,9,0
85285,2,43,1,4216,51,0,7,0
85286,1,38,1,4000,87,0,3,0
85287,1,43,1,4000,100,0,3,0
85288,2,25,2,3891,3,0,4,0
85289,1,5,1,0,52,0,4,0
85290,1,16,1,7102,29,0,10,0
85291,1,44,1,1685,36,0,5,0
85292,2,29,1,2882,23,2,5,0
85293,1,19,1,0,22,7,4,0
85294,2,7,1,7000,55,0,6,0
85295,1,5,1,6000,12,0,5,0
85296,1,34,1,3410,32,0,4,0
85297,1,44,1,0,57,0,7,0
85298,1,29,1,2797,29,0,11,0
85299,1,35,1,5783,5,28,8,0
85300,2,49,1,0,100,0,7,0
85301,1,15,1,0,27,0,8,0
85302,2,20,1,0,8,0,14,0
85303,2,18,1,4000,65,11,3,0
85304,1,19,1,1561,82,1,32,0
85305,1,15,1,0,22,4,13,0
85306,1,35,1,11000,4,5,10,0
85307,1,46,1,0,7,0,4,0
85308,1,18,1,1672,1,0,15,0
85309,1,43,1,7506,7,1,8,0
85310,1,35,1,3000,100,0,2,0
85311,1,48,1,0,4,1,11,0
85312,1,18,1,3000,23,0,2,0
85313,2,11,1,0,100,0,8,0
85314,1,35,1,4000,12,0,3,0
85315,1,25,1,7829,58,0,14,0
85316,1,39,1,4736,53,0,4,0
85317,1,29,1,0,78,9,8,0
85318,1,49,1,1711,6,0,4,0
85319,2,48,1,3391,17,2,7,0
85320,1,5,1,2857,51,14,6,0
85321,2,22,1,4219,31,3,5,0
85322,1,24,1,3941,15,0,11,0
85323,2,25,1,9465,10,0,11,0
85324,2,19,1,0,29,12,5,0
85325,1,46,1,98,66,8,3,0
85326,2,23,1,0,25,1,5,0
85327,1,36,1,0,18,2,7,0
85328,1,39,1,3422,55,0,7,0
85329,1,45,1,0,32,0,4,0
85330,2,46,1,0,12,0,4,0
85331,1,10,1,0,16,4,4,0
85332,2,41,1,11889,59,23,11,0
85333,2,48,1,387,28,0,14,0
85334,1,35,1,10975,16,0,17,0
85335,2,46,1,3000,69,0,2,0
85336,2,46,1,0,2,0,4,0
85337,1,17,1,3297,20,1,5,0
85338,1,38,1,4000,7,8,3,0
85339,2,2,1,0,7,0,10,0
85340,1,10,1,0,7,13,4,0
85341,1,44,1,9000,12,0,8,0
85342,2,36,1,8517,7,0,23,0
85343,1,5,1,11000,38,0,10,0
85344,2,36,1,3015,100,0,6,0
85345,1,14,1,5595,15,0,5,0
85346,2,35,1,6000,17,0,5,0
85347,2,45,1,170,6,7,52,0
85348,1,49,1,4000,8,3,3,0
85349,2,43,1,2425,28,27,6,0
85350,2,5,1,7958,46,0,21,0
85351,1,4,1,0,23,0,3,0
85352,2,43,1,2514,28,0,3,0
85353,1,20,1,7493,4,0,38,0
85354,2,36,1,7000,13,0,6,0
85355,2,25,2,3000,38,0,2,0
85356,1,39,1,3000,9,3,2,0
85357,1,43,1,17000,51,0,16,1
85358,2,25,1,7000,19,1,6,0
85359,1,44,1,8000,14,0,7,0
85360,2,15,1,553,10,0,13,0
85361,2,14,2,4579,29,4,5,0
85362,1,5,1,4797,49,4,5,0
85363,1,37,1,9000,78,3,8,0
85364,1,10,1,0,4,2,8,0
85365,1,19,1,6229,52,0,17,0
85366,1,21,1,2959,81,0,7,0
85367,1,10,1,0,6,5,4,0
85368,1,32,1,0,11,0,6,0
85369,1,38,1,3000,22,0,2,0
85370,1,5,1,9404,12,1,11,0
85371,2,23,1,0,16,0,7,0
85372,1,23,1,8000,4,0,7,0
85373,2,21,1,2378,2,0,6,0
